date,region,category,quarter,day_of_week,is_weekend,marketing_spend,discount_pct,units_sold,unit_price,revenue,cost,profit,customer_satisfaction
2023-11-01,East,Office Supplies,4,2,0,1876.09,11.77,207,60.81,12587.47,8330.6,4256.87,4.3
2023-11-01,West,Electronics,4,2,0,2749.17,13.91,286,454.02,129849.17,78323.07,51526.1,4.58
2023-11-01,West,Furniture,4,2,0,954.3,12.69,232,285.24,66175.83,46117.43,20058.4,4.39
2023-11-01,West,Office Supplies,4,2,0,2595.94,7.16,164,62.38,10230.37,7520.16,2710.22,4.48
2023-11-02,North,Electronics,4,3,0,2790.53,7.35,270,477.53,128934.01,83764.67,45169.34,4.29
2023-11-02,North,Furniture,4,3,0,2002.75,9.09,203,341.19,69261.42,50238.43,19022.99,4.28
2023-11-02,North,Office Supplies,4,3,0,1931.91,4.25,166,57.53,9549.18,5916.48,3632.7,4.13
2023-11-02,South,Electronics,4,3,0,2766.64,10.89,235,455.74,107098.5,64125.75,42972.75,4.67
2023-11-02,South,Furniture,4,3,0,2239.35,9.4,200,321.66,64332.81,43751.08,20581.73,4.08
2023-11-02,South,Office Supplies,4,3,0,1550.63,10.75,150,62.62,9392.28,6639.2,2753.08,4.0
2023-11-02,East,Electronics,4,3,0,2713.3,13.11,251,415.84,104376.39,63061.59,41314.8,4.55
2023-11-02,East,Furniture,4,3,0,1779.87,14.1,217,271.23,58855.95,38090.56,20765.39,4.34
2023-11-02,East,Office Supplies,4,3,0,859.03,13.19,181,46.41,8400.86,4905.41,3495.45,3.99
2023-11-02,West,Electronics,4,3,0,2592.28,15.48,268,414.25,111019.19,69505.37,41513.82,4.35
2023-11-02,West,Furniture,4,3,0,2362.37,15.56,233,330.82,77081.42,47236.72,29844.7,4.37
2023-11-02,West,Office Supplies,4,3,0,1430.03,20.12,197,58.57,11538.57,7851.56,3687.01,4.53
2023-11-03,North,Electronics,4,4,0,2468.12,9.55,267,464.14,123926.08,75533.31,48392.78,3.92
2023-11-03,North,Furniture,4,4,0,2019.16,18.11,228,227.69,51913.56,32774.95,19138.61,3.86
2023-11-03,North,Office Supplies,4,4,0,1080.34,12.25,177,68.38,12103.39,8029.33,4074.06,4.24
2023-11-03,South,Electronics,4,4,0,1856.2,9.85,249,414.19,103133.29,74113.82,29019.47,4.01
2023-11-03,South,Furniture,4,4,0,1266.2,11.53,182,230.48,41947.6,25269.87,16677.73,4.3
2023-11-03,South,Office Supplies,4,4,0,1782.15,5.84,167,61.21,10222.1,7231.17,2990.94,4.42
2023-11-03,East,Electronics,4,4,0,2304.43,12.46,236,437.75,103309.61,69986.07,33323.54,3.8
2023-11-03,East,Furniture,4,4,0,1769.59,23.0,230,310.47,71408.52,47962.35,23446.18,4.4
2023-11-03,East,Office Supplies,4,4,0,500.0,13.92,158,52.95,8366.53,5201.16,3165.37,4.41
2023-11-03,West,Electronics,4,4,0,2163.92,9.29,272,483.73,131573.24,92274.17,39299.07,4.41
2023-11-03,West,Furniture,4,4,0,2195.72,3.12,200,207.24,41448.36,29558.37,11890.0,4.17
2023-11-03,West,Office Supplies,4,4,0,1569.42,11.15,203,65.47,13289.5,8660.41,4629.08,4.29
2023-11-04,North,Electronics,4,5,1,1902.16,13.66,275,412.25,113367.69,76886.57,36481.11,4.06
2023-11-04,North,Furniture,4,5,1,1401.88,11.97,264,240.18,63408.33,40985.91,22422.42,4.13
2023-11-04,North,Office Supplies,4,5,1,1679.9,10.83,201,48.9,9829.76,5923.37,3906.39,4.32
2023-11-04,South,Electronics,4,5,1,1438.44,12.54,232,450.25,104458.54,61721.8,42736.74,4.24
2023-11-04,South,Furniture,4,5,1,1984.1,9.11,207,294.97,61058.67,37519.08,23539.59,4.51
2023-11-04,South,Office Supplies,4,5,1,1993.98,12.95,170,51.21,8705.79,6126.65,2579.14,4.14
2023-11-04,East,Electronics,4,5,1,2216.26,9.39,283,357.91,101288.94,59011.87,42277.07,4.08
2023-11-04,East,Furniture,4,5,1,2487.2,16.28,240,267.4,64176.24,47606.28,16569.96,3.78
2023-11-04,East,Office Supplies,4,5,1,1779.3,3.47,176,55.72,9806.15,6409.78,3396.37,4.34
2023-11-04,West,Electronics,4,5,1,1973.26,13.1,301,465.55,140129.5,89517.98,50611.52,4.1
2023-11-04,West,Furniture,4,5,1,2133.9,18.22,278,245.91,68362.07,47303.71,21058.36,4.31
2023-11-04,West,Office Supplies,4,5,1,1811.5,13.64,224,61.72,13825.94,9874.18,3951.76,4.43
2023-11-05,North,Electronics,4,6,1,2125.24,11.41,281,431.26,121183.88,72108.07,49075.81,4.4
2023-11-05,North,Furniture,4,6,1,1920.94,12.54,269,268.15,72133.11,51438.84,20694.27,4.12
2023-11-05,North,Office Supplies,4,6,1,1607.24,12.01,215,47.71,10258.15,6505.3,3752.86,4.9
2023-11-05,South,Electronics,4,6,1,2373.3,16.94,287,384.31,110296.51,81844.48,28452.03,4.17
2023-11-05,South,Furniture,4,6,1,1915.94,6.04,196,345.69,67755.53,42603.71,25151.82,4.22
2023-11-05,South,Office Supplies,4,6,1,1456.67,4.27,161,52.41,8437.67,5948.34,2489.33,4.34
2023-11-05,East,Electronics,4,6,1,2287.93,6.8,280,499.01,139722.72,82048.05,57674.68,4.04
2023-11-05,East,Furniture,4,6,1,1624.48,19.14,247,223.6,55228.73,33700.5,21528.24,4.02
2023-11-05,East,Office Supplies,4,6,1,1574.67,5.89,191,58.27,11129.67,6986.29,4143.38,4.38
2023-11-05,West,Electronics,4,6,1,2506.38,12.44,310,503.58,156111.21,97013.8,59097.41,3.8
2023-11-05,West,Furniture,4,6,1,1675.48,11.15,270,300.82,81220.84,60811.31,20409.53,4.16
2023-11-05,West,Office Supplies,4,6,1,1448.73,19.01,227,58.22,13217.04,9634.78,3582.27,4.45
2023-11-06,North,Electronics,4,0,0,2143.26,15.63,272,437.49,118996.23,75313.46,43682.77,4.17
2023-11-06,North,Furniture,4,0,0,2013.5,7.3,201,306.51,61609.13,39833.25,21775.88,3.99
2023-11-06,North,Office Supplies,4,0,0,1706.56,10.97,176,53.0,9328.64,6484.84,2843.8,4.46
2023-11-06,South,Electronics,4,0,0,2785.03,9.34,241,418.31,100813.76,61243.8,39569.96,4.25
2023-11-06,South,Furniture,4,0,0,2178.7,11.03,215,252.81,54354.69,36590.35,17764.34,4.16
2023-11-06,South,Office Supplies,4,0,0,2194.82,11.08,167,63.08,10534.15,7085.1,3449.05,3.89
2023-11-06,East,Electronics,4,0,0,2596.86,8.45,234,488.53,114314.92,81008.57,33306.35,4.15
2023-11-06,East,Furniture,4,0,0,2140.04,9.16,186,284.24,52868.1,36646.75,16221.35,3.97
2023-11-06,East,Office Supplies,4,0,0,1885.58,9.15,189,65.57,12393.08,7531.54,4861.54,4.36
2023-11-06,West,Electronics,4,0,0,2566.91,14.91,280,465.19,130252.84,76510.56,53742.28,4.3
2023-11-06,West,Furniture,4,0,0,1221.85,8.82,209,258.3,53985.26,34865.45,19119.81,4.13
2023-11-06,West,Office Supplies,4,0,0,1304.65,11.35,176,54.4,9574.34,6418.19,3156.15,4.13
2023-11-07,North,Electronics,4,1,0,2836.32,7.21,234,449.88,105271.52,77448.62,27822.9,4.24
2023-11-07,North,Furniture,4,1,0,2125.52,16.11,220,277.0,60938.95,41922.26,19016.69,4.06
2023-11-07,North,Office Supplies,4,1,0,2209.5,15.4,177,60.73,10748.99,6526.88,4222.11,3.91
2023-11-07,South,Electronics,4,1,0,2846.67,3.86,232,469.87,109009.39,67190.87,41818.52,4.3
2023-11-07,South,Furniture,4,1,0,1421.84,17.34,196,333.68,65402.18,40800.16,24602.02,4.38
2023-11-07,South,Office Supplies,4,1,0,2432.28,14.15,176,62.32,10967.62,7362.0,3605.63,4.35
2023-11-07,East,Electronics,4,1,0,2487.02,16.71,240,494.95,118788.1,76681.72,42106.38,4.04
2023-11-07,East,Furniture,4,1,0,1145.59,12.54,193,297.59,57435.55,34402.78,23032.77,4.29
2023-11-07,East,Office Supplies,4,1,0,1838.39,11.29,163,53.33,8692.6,5878.34,2814.26,3.87
2023-11-07,West,Electronics,4,1,0,2659.68,18.45,294,463.28,136204.61,90231.32,45973.28,4.48
2023-11-07,West,Furniture,4,1,0,1962.6,10.55,248,264.08,65492.91,42396.51,23096.4,4.17
2023-11-07,West,Office Supplies,4,1,0,1922.05,15.1,230,71.81,16515.43,10414.77,6100.66,4.06
2023-11-08,North,Electronics,4,2,0,2233.36,9.79,250,425.23,106307.24,72847.25,33459.99,4.41
2023-11-08,North,Furniture,4,2,0,2131.12,13.54,249,262.47,65354.73,41351.0,24003.74,4.06
2023-11-08,North,Office Supplies,4,2,0,1226.38,10.49,185,77.22,14285.94,10221.13,4064.81,4.03
2023-11-08,South,Electronics,4,2,0,3034.56,19.53,268,422.32,113182.8,72493.58,40689.22,4.28
2023-11-08,South,Furniture,4,2,0,2091.78,17.57,223,291.43,64989.73,39937.7,25052.03,3.99
2023-11-08,South,Office Supplies,4,2,0,1345.6,13.59,160,65.22,10435.19,7109.03,3326.16,4.37
2023-11-08,East,Electronics,4,2,0,2496.57,17.04,271,495.19,134195.23,97002.96,37192.27,4.22
2023-11-08,East,Furniture,4,2,0,1897.19,10.03,196,342.64,67156.8,45294.01,21862.79,4.61
2023-11-08,East,Office Supplies,4,2,0,1900.08,10.24,163,54.59,8898.4,6392.19,2506.21,4.36
2023-11-08,West,Electronics,4,2,0,3074.32,8.72,260,368.95,95927.71,66386.52,29541.2,3.88
2023-11-08,West,Furniture,4,2,0,1284.34,15.99,220,262.64,57780.23,41931.07,15849.16,4.53
2023-11-08,West,Office Supplies,4,2,0,1228.6,15.25,196,67.97,13321.39,9365.59,3955.81,4.15
2023-11-09,North,Electronics,4,3,0,2611.76,2.59,226,466.66,105465.99,71119.45,34346.54,3.98
2023-11-09,North,Furniture,4,3,0,1971.91,8.89,237,313.5,74298.93,55306.05,18992.88,4.31
2023-11-09,North,Office Supplies,4,3,0,1889.85,17.0,181,71.52,12945.95,8392.47,4553.48,4.61
2023-11-09,South,Electronics,4,3,0,2816.41,11.07,233,503.36,117283.18,74983.08,42300.11,4.21
2023-11-09,South,Furniture,4,3,0,2018.03,8.02,206,265.94,54783.06,38133.45,16649.62,4.43
2023-11-09,South,Office Supplies,4,3,0,1921.15,8.91,158,68.69,10852.91,6891.13,3961.78,4.0
2023-11-09,East,Electronics,4,3,0,2782.68,5.79,218,405.51,88400.8,56695.22,31705.58,4.06
2023-11-09,East,Furniture,4,3,0,2331.0,6.15,201,233.28,46888.76,33223.72,13665.04,4.33
2023-11-09,East,Office Supplies,4,3,0,1527.15,13.57,187,53.32,9970.3,6063.46,3906.84,3.97
2023-11-09,West,Electronics,4,3,0,2544.0,3.97,252,528.96,133299.1,96434.62,36864.48,4.36
2023-11-09,West,Furniture,4,3,0,2253.54,12.2,227,263.04,59709.25,36323.7,23385.54,4.33
2023-11-09,West,Office Supplies,4,3,0,1708.14,8.08,192,66.1,12691.15,9014.03,3677.12,4.22
2023-11-10,North,Electronics,4,4,0,2810.58,12.37,278,461.66,128342.84,84658.37,43684.47,3.45
2023-11-10,North,Furniture,4,4,0,1509.77,9.56,218,273.85,59700.25,35812.93,23887.32,3.89
2023-11-10,North,Office Supplies,4,4,0,1848.9,5.19,151,71.94,10863.21,7755.69,3107.52,4.12
2023-11-10,South,Electronics,4,4,0,2675.43,21.44,253,485.38,122801.7,71498.31,51303.39,4.13
2023-11-10,South,Furniture,4,4,0,1980.68,6.42,186,254.66,47366.75,32826.4,14540.35,4.68
2023-11-10,South,Office Supplies,4,4,0,1552.28,16.15,153,57.49,8796.23,5661.5,3134.74,4.0
2023-11-10,East,Electronics,4,4,0,2859.1,17.14,271,479.64,129983.33,86372.57,43610.76,4.42
2023-11-10,East,Furniture,4,4,0,1495.99,10.99,200,306.08,61216.38,44523.89,16692.49,4.45
2023-11-10,East,Office Supplies,4,4,0,2111.97,14.6,193,55.14,10642.85,7422.09,3220.76,4.52
2023-11-10,West,Electronics,4,4,0,2145.63,22.39,314,415.38,130429.12,81667.55,48761.57,4.14
2023-11-10,West,Furniture,4,4,0,2045.41,6.29,211,286.23,60394.61,38763.04,21631.57,4.47
2023-11-10,West,Office Supplies,4,4,0,1774.77,12.74,191,53.74,10264.49,6528.68,3735.81,4.46
2023-11-11,North,Electronics,4,5,1,2471.08,15.51,309,422.5,130552.22,91064.2,39488.02,4.06
2023-11-11,North,Furniture,4,5,1,2152.67,3.66,219,279.5,61210.79,42081.25,19129.55,3.63
2023-11-11,North,Office Supplies,4,5,1,2243.59,21.09,235,55.96,13151.35,8867.53,4283.83,4.46
2023-11-11,South,Electronics,4,5,1,2279.21,0.0,238,387.47,92218.44,62771.46,29446.98,4.07
2023-11-11,South,Furniture,4,5,1,1439.63,10.08,184,241.52,44439.3,32654.16,11785.14,4.16
2023-11-11,South,Office Supplies,4,5,1,2382.99,7.99,156,47.49,7407.89,5091.55,2316.34,4.22
2023-11-11,East,Electronics,4,5,1,2313.91,10.76,315,458.93,144564.48,98338.62,46225.86,3.88
2023-11-11,East,Furniture,4,5,1,1831.63,10.07,226,347.12,78449.35,49845.55,28603.8,4.07
2023-11-11,East,Office Supplies,4,5,1,1495.61,12.61,208,61.47,12784.91,9062.77,3722.14,4.07
2023-11-11,West,Electronics,4,5,1,2887.06,14.3,313,453.95,142086.26,90221.92,51864.34,4.11
2023-11-11,West,Furniture,4,5,1,1961.48,6.99,238,258.68,61565.17,45455.02,16110.15,4.12
2023-11-11,West,Office Supplies,4,5,1,1921.18,18.01,231,72.55,16759.7,11860.04,4899.66,4.52
2023-11-12,North,Electronics,4,6,1,2975.25,16.07,308,531.31,163644.97,95770.35,67874.62,4.25
2023-11-12,North,Furniture,4,6,1,1821.62,9.11,238,295.86,70414.87,50113.01,20301.87,3.6
2023-11-12,North,Office Supplies,4,6,1,500.0,13.98,205,52.99,10862.89,7698.9,3163.99,4.08
2023-11-12,South,Electronics,4,6,1,2440.53,18.2,266,431.84,114870.76,78882.52,35988.24,4.13
2023-11-12,South,Furniture,4,6,1,2611.82,12.56,219,312.46,68429.5,41681.03,26748.47,4.04
2023-11-12,South,Office Supplies,4,6,1,1853.17,8.41,179,55.89,10004.62,5949.6,4055.01,4.29
2023-11-12,East,Electronics,4,6,1,3144.91,16.45,312,386.88,120707.97,80791.07,39916.9,4.36
2023-11-12,East,Furniture,4,6,1,2435.37,17.36,265,255.35,67667.5,46335.29,21332.22,4.05
2023-11-12,East,Office Supplies,4,6,1,1578.54,7.44,198,63.13,12499.37,9301.45,3197.92,4.53
2023-11-12,West,Electronics,4,6,1,2817.93,12.65,312,450.09,140426.59,99988.14,40438.44,4.08
2023-11-12,West,Furniture,4,6,1,1731.65,12.8,244,314.41,76715.99,45510.11,31205.89,4.08
2023-11-12,West,Office Supplies,4,6,1,768.29,13.93,211,49.19,10380.06,7759.52,2620.53,4.48
2023-11-13,North,Electronics,4,0,0,2349.03,15.48,250,451.86,112964.29,67161.63,45802.66,4.32
2023-11-13,North,Furniture,4,0,0,2202.74,14.33,231,250.24,57804.52,37469.92,20334.6,4.5
2023-11-13,North,Office Supplies,4,0,0,2653.25,10.12,168,64.23,10791.48,7332.06,3459.42,3.92
2023-11-13,South,Electronics,4,0,0,2838.34,11.06,252,403.69,101729.66,71757.18,29972.48,4.3
2023-11-13,South,Furniture,4,0,0,1699.89,13.65,187,266.59,49852.96,30874.99,18977.97,4.23
2023-11-13,South,Office Supplies,4,0,0,2640.18,8.66,177,60.3,10673.28,6505.24,4168.04,4.37
2023-11-13,East,Electronics,4,0,0,2340.83,10.92,248,431.14,106923.17,65129.72,41793.45,4.05
2023-11-13,East,Furniture,4,0,0,2210.17,14.56,232,287.16,66620.71,46087.69,20533.02,4.12
2023-11-13,East,Office Supplies,4,0,0,1613.47,13.48,180,60.74,10933.88,8127.87,2806.01,4.7
2023-11-13,West,Electronics,4,0,0,3238.45,9.54,252,517.46,130400.79,94380.39,36020.4,4.08
2023-11-13,West,Furniture,4,0,0,2067.0,13.07,220,280.73,61760.83,43946.65,17814.18,4.4
2023-11-13,West,Office Supplies,4,0,0,2136.23,22.66,222,68.86,15287.8,9680.07,5607.73,4.4
2023-11-14,North,Electronics,4,1,0,2398.95,12.06,249,474.27,118092.33,68966.01,49126.32,3.55
2023-11-14,North,Furniture,4,1,0,1561.62,5.09,192,297.82,57181.52,42777.75,14403.77,3.83
2023-11-14,North,Office Supplies,4,1,0,1446.16,13.71,163,55.63,9067.95,5719.47,3348.48,4.24
2023-11-14,South,Electronics,4,1,0,2523.26,11.03,246,411.53,101237.34,72550.05,28687.29,4.43
2023-11-14,South,Furniture,4,1,0,2141.76,6.61,179,324.22,58035.31,35157.76,22877.55,4.13
2023-11-14,South,Office Supplies,4,1,0,1265.18,8.32,129,62.83,8104.92,4925.05,3179.87,4.1
2023-11-14,East,Electronics,4,1,0,2148.24,20.95,271,501.46,135894.91,87192.4,48702.5,4.25
2023-11-14,East,Furniture,4,1,0,2073.08,19.42,223,345.89,77133.72,45328.1,31805.62,4.14
2023-11-14,East,Office Supplies,4,1,0,1273.87,8.24,178,71.95,12807.74,8905.53,3902.21,4.19
2023-11-14,West,Electronics,4,1,0,1831.95,7.45,249,411.44,102449.66,76289.62,26160.05,4.13
2023-11-14,West,Furniture,4,1,0,2092.24,16.48,234,248.65,58184.18,40642.26,17541.92,4.21
2023-11-14,West,Office Supplies,4,1,0,1786.25,20.0,176,63.34,11148.57,7713.61,3434.97,4.01
2023-11-15,North,Electronics,4,2,0,2515.11,9.78,236,415.16,97978.29,62334.87,35643.42,4.07
2023-11-15,North,Furniture,4,2,0,1813.78,9.22,211,252.45,53266.64,36311.48,16955.16,3.83
2023-11-15,North,Office Supplies,4,2,0,1598.6,15.9,208,59.71,12420.33,7480.97,4939.35,3.97
2023-11-15,South,Electronics,4,2,0,1924.37,13.15,226,427.85,96693.87,70993.64,25700.23,4.36
2023-11-15,South,Furniture,4,2,0,980.22,21.88,210,320.64,67334.03,43313.79,24020.24,4.14
2023-11-15,South,Office Supplies,4,2,0,731.01,10.37,168,57.68,9690.77,5806.88,3883.89,4.16
2023-11-15,East,Electronics,4,2,0,2769.02,8.73,241,439.01,105801.26,62444.37,43356.89,4.23
2023-11-15,East,Furniture,4,2,0,1553.49,8.24,197,349.79,68907.71,44683.03,24224.69,4.08
2023-11-15,East,Office Supplies,4,2,0,1585.6,11.46,167,76.01,12693.37,8221.37,4472.0,3.96
2023-11-15,West,Electronics,4,2,0,2542.5,19.02,284,441.81,125474.39,82266.17,43208.21,4.26
2023-11-15,West,Furniture,4,2,0,1060.96,15.28,230,267.57,61540.39,39176.18,22364.21,3.88
2023-11-15,West,Office Supplies,4,2,0,2006.48,10.05,197,59.66,11753.1,7988.92,3764.19,4.05
2023-11-16,North,Electronics,4,3,0,3071.98,11.65,256,460.6,117914.77,78259.51,39655.25,4.22
2023-11-16,North,Furniture,4,3,0,2080.57,17.84,225,310.18,69791.17,48025.71,21765.46,4.47
2023-11-16,North,Office Supplies,4,3,0,1049.43,0.29,168,57.7,9693.45,5797.75,3895.7,4.07
2023-11-16,South,Electronics,4,3,0,2122.13,8.97,208,475.1,98820.06,67551.71,31268.36,4.01
2023-11-16,South,Furniture,4,3,0,1712.58,21.12,228,235.86,53775.56,34925.45,18850.11,4.27
2023-11-16,South,Office Supplies,4,3,0,2435.93,16.32,176,71.16,12523.67,7387.16,5136.51,3.88
2023-11-16,East,Electronics,4,3,0,2909.66,15.47,250,435.13,108782.88,68068.59,40714.29,3.68
2023-11-16,East,Furniture,4,3,0,1509.95,12.17,190,254.9,48430.15,34794.09,13636.06,4.05
2023-11-16,East,Office Supplies,4,3,0,2200.22,15.72,186,61.86,11505.24,8417.92,3087.32,4.23
2023-11-16,West,Electronics,4,3,0,2247.78,4.22,251,490.59,123138.9,85357.91,37780.99,4.03
2023-11-16,West,Furniture,4,3,0,1589.72,11.52,207,277.55,57452.17,37696.83,19755.34,4.2
2023-11-16,West,Office Supplies,4,3,0,2054.2,12.49,182,60.81,11067.28,6837.31,4229.96,4.73
2023-11-17,North,Electronics,4,4,0,2192.88,12.16,264,364.25,96162.67,56621.35,39541.32,4.68
2023-11-17,North,Furniture,4,4,0,1748.28,17.12,226,284.19,64227.48,43877.63,20349.84,4.24
2023-11-17,North,Office Supplies,4,4,0,1966.95,13.27,201,67.68,13604.53,8920.04,4684.49,4.28
2023-11-17,South,Electronics,4,4,0,2043.51,15.75,258,409.0,105523.17,66027.42,39495.75,4.4
2023-11-17,South,Furniture,4,4,0,1693.17,8.68,181,250.52,45344.89,33296.04,12048.85,4.47
2023-11-17,South,Office Supplies,4,4,0,1541.64,4.54,160,57.31,9169.11,5950.17,3218.94,4.54
2023-11-17,East,Electronics,4,4,0,2433.09,11.14,256,468.55,119947.69,88588.46,31359.23,4.52
2023-11-17,East,Furniture,4,4,0,2004.98,11.96,208,309.51,64377.69,39004.97,25372.72,4.54
2023-11-17,East,Office Supplies,4,4,0,1652.49,13.31,203,53.05,10768.39,6257.63,4510.76,4.23
2023-11-17,West,Electronics,4,4,0,2858.37,8.8,247,460.88,113836.26,81109.11,32727.14,4.6
2023-11-17,West,Furniture,4,4,0,1868.04,4.41,196,250.17,49033.01,33191.31,15841.7,4.36
2023-11-17,West,Office Supplies,4,4,0,1874.5,19.46,189,63.92,12081.64,7384.4,4697.23,4.36
2023-11-18,North,Electronics,4,5,1,2416.49,6.33,269,386.36,103930.26,77394.45,26535.81,4.16
2023-11-18,North,Furniture,4,5,1,1265.88,16.09,249,266.95,66469.78,44902.86,21566.92,4.11
2023-11-18,North,Office Supplies,4,5,1,2288.34,18.67,219,67.16,14708.21,10653.42,4054.79,3.83
2023-11-18,South,Electronics,4,5,1,2979.19,20.64,307,484.79,148829.32,91899.36,56929.96,4.19
2023-11-18,South,Furniture,4,5,1,1826.92,9.84,217,256.01,55553.35,34428.37,21124.98,4.29
2023-11-18,South,Office Supplies,4,5,1,1501.94,15.44,201,61.6,12381.8,7801.13,4580.67,4.39
2023-11-18,East,Electronics,4,5,1,2567.87,12.11,281,479.79,134819.85,98437.97,36381.88,4.2
2023-11-18,East,Furniture,4,5,1,1696.21,17.37,233,310.5,72345.67,53940.9,18404.77,4.19
2023-11-18,East,Office Supplies,4,5,1,1703.52,8.91,199,68.3,13592.32,8696.12,4896.21,3.73
2023-11-18,West,Electronics,4,5,1,2649.49,9.66,314,463.19,145442.16,95987.28,49454.88,4.18
2023-11-18,West,Furniture,4,5,1,1639.83,17.07,261,156.35,40807.71,29276.11,11531.6,4.46
2023-11-18,West,Office Supplies,4,5,1,1864.21,4.29,194,56.88,11034.26,7367.02,3667.24,4.1
2023-11-19,North,Electronics,4,6,1,3044.24,9.36,301,486.86,146545.06,106100.02,40445.04,3.83
2023-11-19,North,Furniture,4,6,1,1254.03,14.0,253,278.02,70339.11,46645.92,23693.19,4.31
2023-11-19,North,Office Supplies,4,6,1,1187.05,14.19,191,60.0,11459.45,6792.63,4666.82,4.28
2023-11-19,South,Electronics,4,6,1,3527.37,16.59,264,433.78,114519.0,80789.57,33729.44,3.91
2023-11-19,South,Furniture,4,6,1,1612.46,3.67,195,263.08,51300.15,31309.23,19990.91,3.7
2023-11-19,South,Office Supplies,4,6,1,1697.67,20.19,225,74.15,16684.06,12022.16,4661.91,4.19
2023-11-19,East,Electronics,4,6,1,2429.01,1.87,250,424.11,106027.07,61656.81,44370.25,3.92
2023-11-19,East,Furniture,4,6,1,1731.98,12.47,232,309.15,71722.1,48444.86,23277.24,4.3
2023-11-19,East,Office Supplies,4,6,1,2121.51,5.4,184,57.36,10554.55,6146.55,4408.0,4.48
2023-11-19,West,Electronics,4,6,1,2983.43,10.81,293,379.45,111180.25,82602.96,28577.3,4.12
2023-11-19,West,Furniture,4,6,1,1591.14,17.47,267,246.24,65746.69,45863.57,19883.12,4.43
2023-11-19,West,Office Supplies,4,6,1,2081.3,19.34,233,59.89,13955.2,10295.03,3660.17,4.26
2023-11-20,North,Electronics,4,0,0,2326.12,9.52,231,480.53,111002.0,79696.28,31305.72,4.66
2023-11-20,North,Furniture,4,0,0,1101.66,17.88,212,337.96,71648.42,53043.89,18604.53,3.91
2023-11-20,North,Office Supplies,4,0,0,1917.34,10.2,198,63.63,12598.22,9085.68,3512.53,3.79
2023-11-20,South,Electronics,4,0,0,2538.42,14.42,246,433.81,106717.63,72266.25,34451.38,3.75
2023-11-20,South,Furniture,4,0,0,1561.73,8.62,194,307.93,59739.15,41412.49,18326.66,4.42
2023-11-20,South,Office Supplies,4,0,0,1383.23,8.34,172,66.36,11413.19,6711.09,4702.09,4.47
2023-11-20,East,Electronics,4,0,0,2385.38,22.54,279,468.06,130588.8,90306.53,40282.27,4.05
2023-11-20,East,Furniture,4,0,0,1273.96,12.93,217,257.38,55851.18,34038.81,21812.36,4.03
2023-11-20,East,Office Supplies,4,0,0,1894.8,17.47,189,68.81,13004.65,8677.23,4327.43,4.21
2023-11-20,West,Electronics,4,0,0,2778.08,17.11,279,428.58,119575.05,83068.21,36506.84,4.31
2023-11-20,West,Furniture,4,0,0,1591.12,16.86,242,279.19,67564.06,40658.0,26906.06,4.23
2023-11-20,West,Office Supplies,4,0,0,1631.71,12.37,177,56.34,9972.33,6928.34,3044.0,3.94
2023-11-21,North,Electronics,4,1,0,1968.27,5.76,274,468.59,128394.78,76220.92,52173.86,3.84
2023-11-21,North,Furniture,4,1,0,2364.41,11.37,215,267.73,57561.94,39021.73,18540.21,4.79
2023-11-21,North,Office Supplies,4,1,0,1291.97,0.0,141,59.11,8334.96,5103.48,3231.49,3.87
2023-11-21,South,Electronics,4,1,0,2257.13,11.48,233,480.45,111943.81,77848.97,34094.84,4.2
2023-11-21,South,Furniture,4,1,0,1491.5,15.05,209,250.48,52350.73,34590.83,17759.91,4.27
2023-11-21,South,Office Supplies,4,1,0,1523.07,15.59,176,73.72,12974.88,7557.74,5417.14,4.22
2023-11-21,East,Electronics,4,1,0,1681.49,11.3,219,456.45,99963.47,58038.26,41925.21,4.32
2023-11-21,East,Furniture,4,1,0,1972.03,11.52,193,267.31,51591.61,30950.41,20641.2,4.41
2023-11-21,East,Office Supplies,4,1,0,3063.23,15.04,208,63.79,13268.03,8198.24,5069.79,3.77
2023-11-21,West,Electronics,4,1,0,2884.94,11.66,279,447.19,124766.64,78592.71,46173.94,3.56
2023-11-21,West,Furniture,4,1,0,1679.72,18.78,240,312.85,75084.0,53509.18,21574.82,4.36
2023-11-21,West,Office Supplies,4,1,0,1376.08,15.16,214,66.08,14140.45,8246.39,5894.06,4.06
2023-11-22,North,Electronics,4,2,0,2558.23,19.58,270,520.18,140449.38,83830.0,56619.38,4.62
